NA
Information Graphics Director
Co-founder
Data Scientist
data storyteller
NA
Full-stack editorial developer
Data analist
NA
Consultant in strategy
Data Visualization Specialist
Instructional Designer
operations analyst
Data Visualization Specialist
Coeditor web
Director of Data Analytics
Disaster Risk Analyst
Biostatistician helper
Visual journalist
Visual Information Specialist
Graduate Teaching Assistant
Partner and Creative Director
Demand + S&OP
NA
PhD Candidate
Data Services Librarian
Graduate Student (PhD)
Operations Specialist
Senior Systems Analyst
"Sr Manager, Program Management"
data visualization developer
Student
Communications Manager
Visual Designer
Data Analyst
Sr Data Analyst Supply Chain
NA
NA
Senior Associate
Communications Specialist
Bi expert
NA
"Director, Analytics & Insights"
NA
Geospatial Analyst
Assistant Professor of Communication
Business Intelligence Architect
Executive Director
Research Coordinator
NA
Director of Data Architecture and Visualization
Graphic & Web Designer
Data analytics manager
Data designer
Information Designer
Research Analyst
Evaluation Specialist
NA
Communications and engagement manager
Software Engineer
Strategic Research Analyst
Evaluation Officer
Trainer
NA
NA
Journalist
Lead Data Scientist
Insight engineer
Associate professor
Director Analytics
"Professor of computer science, emeritus"
Data Visualization Engineer
Director of Institutional Research
Programme assistant
Senior infographics designer
Senior Business Analytics Consultant
Research analyst
NA
UXE
Data Analysis & Visualization Engineer
Learning and Evaluation Officer
NA
Policy analyst
NA
Student / Data Journalist
Software Engineer
data scientist
Data Visualization Specialist
Data visualization specialist
Business Intelligence & Insights Analyst
Market & Industry Analyst
Technical Specialist
Manager
Senior Product Designer
Senior Data Analyst
"Program Manager, Community Health Planning"
NA
Product Development Specialist
Lead software engineer
NA
NA
Data scientist
"Director, Analytics"
Data Analyst
Advisory Data Analyst
Librarian
Web developer
NA
Senior Research and Learning Specialist
"Artist, independently studying data visualization"
External Affairs Analyst
Head of Visual and Data Journalism
Software Pre-sales
Graphics Reporter
Analytics consultant
Senior Data and Analytics Consultant
analyst
Data & Information Specialist
Data Analyst / DICES Manager
NA
Head of Data and Analytics
Program Evaluator
Geospatial scientist
Data Journalist
NA
Business Intelligence Analyst
BI-analyst
Data Visualization Analyst
Software Engineer
Manager
Credit Risk Analyst
CTO
Analytics Developer
Sr. Data Scientist
Research Assistant
Postdoctoral Scholar of Biology
Evaluation Assistant; and Research Associate
Data Analyst
Research assistant
Insight specialist
Design Consultant/Freelance Designer
Graphics Editor
Principal Engineer
Research Associate
Information designer
NA
"Manager, Business Insights & Analytics"
PhD Student
BI Manager
Graduate Researcher
NA
NA
software developer
Senior Analytics Coach
NA
Business Intelligence Analyst
Designer
NA
Sr. Data Analyst
Partner
Graphic Designer
Data visualisation designer
Head of research unit
Data Amalyst
Senior Business Intelligence Analyst
NA
Data Visualization Designer
UX DESIGNER
Sr. Strategic Data Analyst
Assistant Professor
Electronic and Data Services Librarian
HR analytics specialist
PostDoc Researcher
NA
NA
Designer
Product_Data  Designer
Data scientist
Frontend Developer
Communications and Partnerships Manager
NA
NA
Researcher
Research & Evaluation Manager
Financial Controller
Design strategy director
Data Analysis
Data Visualisation Producer
Senior Business Intelligence Analyst
Data Engineer
Chief Creative Officer
Visual and Information Designer
NA
Information Designer
"Adjunct lecturer, Freelancer"
Assistant professor and audiovisual communication coordinator
Information Designer
NA
Student data analysis
Senior lecturer
Data scientist
Global Market Analyst
Senior Associate
Geographic Information Systems (GIS) Data Analyst
Controller
DATA ANALYST
Coeditor de Infografía
NA
Fraud investigator
Research and data analytics manager
Associate Professor of Psychology
NA
NA
Senior Marketing Editor
Information Designer
User Researcher
Data engineer
Web content administrator
Designer
student
Sr. Business Intelligence Developer
Business Insight Consultant
NA
Software Developer
Data Visualization Engineer
Analyst Programmer-Career
Data analyst
Data Analyst
Data visualization strategy lead
Data Scientist / Software Engineer
Innovation Director
Data Scientist & Analyst
Engagement and Design Adviser
Data Analyst
Data Analytics Manager
GIS Specialist
Graphics Editor
Graphics editor
Head Of Research
Practice Partner
Data Trainee
Business Intelligence Analyst
Director Research and Evaluation
NA
Data Analyst
Analyst
Designer
Data Visualisation Officer
journalist
unemployed
Data Intelligence Analyst
Graphic Design Project Manager
CTO
Graduate Research Assistant
Data Scientist
Analytics consultant
Database Administrator
Ecologist
Analytics Manager
"Profesor Principal, Assistant Professor"
Senior Security Engineer
Programme Specialist - HIV/AIDS
Data Journalist
Research Manager/Data Analyst
Data & Impact Manager
digital insights & analytics manager
Market Research Consultant
Senior Associate Technology
Medical information
"Writer, Social Media, and various other hats"
Independent Developer
Analyst
Project Manager Executive
NA
Business Intelligence Manager
Data visualization specialist
Data Visualization Designer
PhD candidate
Student
Visual Communication Design Specialist
NA
Engineering Manager
Postdoctoral Scholar
Market Research Associate
Senior Data Analyst
Category Manager
Data Reporter
Analytics Adviser
Operations Manager
Research Associate
NA
Director Operations & Analtyics
Software Development Analyst
Data Visualization Designer
NA
Testing/Assessment Specialist and Data Systems
Data Manager
Data Viz Lead Engineer
Teaching assistant/MPH candidate
DSI
Research Assistant
Geospatial Analyst
Senior Data Scientist
College Administrator
data visualization designer
Director of Data Quality and Analytics
data scientist
Decision Scientist
freelancer
Monitoring and Evaluation Manager
NA
Visual Analyst
NA
"Director, Data Activation"
Dean of Institutional Effectiveness
CEO
Business Intelligence Engineer
Data Visualization Engineer
Data Analytics Manager
Independent Evaluator
Product Data Scientist
Assistant Professor
Data Visualization Engineer
Content manager
NA
Program Manager
NA
NA
Operations Manager
Data visualization designer and developer
Business Intelligence Manager
Planning Data Analyst
Curriculum Developer
Senior web developer
Data Visualization Engineer
Data Analyst | CEO
Business Intelligence Analyst
Analytics manager
Data project manager
Research Associate
Research Programmer
NA
Data Analyst
Economist researcher
NA
NA
Senior Principal User Experience Designer
Graphic Designer
NA
Data Products Developer
Senior Associate: Communications and Evaluation
Freelancer
VP Product
Enseignant-chercheur
Senior Performance Analyst
Resource Geologist
Product Manager
BI Consultant
Data Visualisation Director
Business intelligence analyst
R&I specialist
Infographic designer
Data Designer
Research Associate
Research Analyst
Director of Data and Analytics
Data Integration and Analysis Manager
Data Scientist
NA
Academic Coordinator
Vice President for Strategic Research
Chief Visualization Officer
NA
Application team lead
Lead Data Visualisation Developer
NA
Senior Manager
PhD student
Analytics Product Manager
Scientific Software Developer
NA
Business Analyst
Data Analyst
"Director, Research"
Distinguished Design Strategist
Web Developer
NA
NA
Data Analyst
Graphic designer
Product Lead
Android Course Instructor
Technology Learning & Development
Evaluation and Database Manager
GIS SPECIALIST
CRM Analyst
Data Analyst
Data Analyst
Professor of Practice
planning analyst
Bi supervisor
Principal Data Scientist
NA
ux manager
Data visualization engineer
Analytics Evangelist
Training Coordinator
Senior Analyst
Scientific data manager
Research Manager
Senior frontend developer
NA
Principal Analyst
Head of Strategy
Head of Visualisation
Software developer / bioinformatician
Professor
Director of Research
CEO
NA
Principal Business Analyst
Data Visualization Engineer
Partner
Managing Director
Data Scientist
Data visualization designer
Data Analyst
Postdoc researcher
Policy Analyst
Data Analyst
Principal Designer
Analyst
Front-end developer
Trainer
Data Engineer
Chief Digital Officer
Technical Lead (Data Visualization)
Director of Data Analytics
impact and evaluation manager
PhD Candidate
Chief Research & Planning Officer
Indie
Manager
Senior Visual Analytics Consultant
Engineer III
PhD Student
Business Intelligence Developer
Data Analyst
Product Analyst
Solutions Architect
Business Insights Developer III
NA
Professor
Tech Lead
Data Visualization Engineer
UX Designer
Statistician
Technical Program Manager
Research Analyst
vocateur
Senior Data Scientist
Senior Research Staff
Scientific Strategic Planner
BI-analyst
Development Partner
Business Strategy Consultant
Tech Manager
Senior BI Consultant
Learning & Evaluation Speciakiw
Sr Software Engineer
UX Manager
NA
NA
Senior User Experience Designer
Associate Professor
senior software engineer
Head of Design
Senior software engineer
NA
Research and Development Staff
Teacher
Design and Communications Coordinator
Project Analyst
Data Consultant
Assistant Director
NA
"Health specialist, planner"
Head Economist
Program Manager - Population Health
Senior Lead Data Visualization Designer
NA
Senior Customer Service and Technical Support Associate
NA
NA
Data Visualization Advisor
Project Manager
NA
researcher
Creative Director
Associate Professor
CEO
Scientific employee
Research Support Technician
Data Visualization Engineer
CEO
I am currently studying to switch careers
Project Analyst
Quantitative Analyst
Personalization Analyst
Consultant
unemployed
Gerente de Proyectos
Business Intelligence Analyst
Retired Biostatistician
Deputy Director of Special Projects
Lead Business Intelligence Solutions Architect
"Freelance Data Consultant, Interim Head of Data"
Research Associate
Deputy Director of Operations
Analytics and Insights Lead
Software Engineer
NA
Customer Engagement
Individual entrepreneur
Data Storyteller
"Program manager, retired"
Software Developer
Staff Software Engineer
Research Analyst
Manager of Data Analytics
Frontend engineer
Analytics Engineer
Senior Front End Designer and Developer
Data Visualization Journalist
Data Solutions Analyst
Pro Tem Professor
Assistant Professor
NA
Analyst
Data Manager
Associate Professor
NA
CEO
Machine Learning Engineer
Business Intelligence Consultant
Marketing Business Intelligence Analyst
NA
"Manager, Technical Services"
Data Scientist
Community Planner
Health Research & Evaluation Coordinator
Co Founder
Unemployed
Advisory Analyst
Data Scientist and Analyst
Emergency Preparedness Data Scientist
Student
NA
Director
NA
Student
Specialist
Program Director of the Math Department.
Data analyst
Owner/Principal (of my own consulting company)
NA
NA
Mel Manager
Data Viz Engineer
Assistant professor
NA
Data and digital innovation director
Partner Insights Analyst
Process Engineer
Data Manager
AVP
Business Intelligence Analyst
Multimedia Editor
Optometrist
Senior Consultant
Independent Consultant
Visual design expert
Business Manager
Monitoring and evaluation advisor
NA
Program Head - Data Visualization CoE
Application Specialist
Journalist-Engineer
Supervisor
Student
Data + Impact Editor
UX Architect
Information Specialist
Information designer
Business Intelligence Analyst
Data scientist
Currently unemployed (previously project manager)
Senior Scientist
Business Intelligence Analyst
Accessibility Product Manager
NA
People Analytics Specialist
Data Visualization Engineer
Student
Data Scientist
NA
Senior Manager Analytics
Team Manager
Senior Research Fellow
Data governance coordinator
Data consultant
Senior Associate Director of Intellectual Capital
Director of Clinical Research
Impact & Evaluation Manager
Research scientist
Operations Specialist - Communications
Geospatial Technology Lead
NA
Associate
NA
Editorial developer
senior ux designer
Graduate Student Instructor / PhD Student
Research Intern
NA
Editor
Support systems analyst
Research Associate
Assistant Director of Data Science & Research
Analyst
Economist
Business analyst
NA
researcher
Business Analyst
Student
"CEO, Professor"
Interaction Designer
Computer engineer
Senior Consultant and Practice Manager
Head-FP&A
Data Visualization Designer
NA
PhD student
Senior Insight Analyst
graphics editor
Senior Scientist
Data scientist
Graphic Designer
Data journalist and researcher
Senior Analyst
Director of Data and analytics
Senior Software Engineer
PhD Student
Research Manager
Analytics Architect
NA
MD & Founder
NA
Assistant Professor
NA
Project and Policy Analyst
PhD Student
NA
Senior Research Analyst
"Manager, Digital Experience"
Software Engineer / UX Designer
Monitoring developer/operator
"Creative Director, Founder of Bass Designs, Inc."
Postdoctoral researcher
Scientific Data manager and visualisation
Student
Product Analyst
Director of Institutional Research (higher ed)
Program Data & Systems Manager
Software Engineer
Data Scientist / Senior Consultant
Business Intelligence Analyst
Consultant and Instructor
Data Analyst
Support Engineer
Designer
N/A
People Strategy Analyst
Director of Evaluation
Data Visualisation and Analytics Manager
Business/Data Analyst
CEO
Performance Insights Manager
Managing Director
Data analyst
System Analyst
Research Social Planner
Software Engineer
NA
Head of department
Research Specialist
Data Visualization Consultant
Research Associate of Data Science
Senior User Experience Designer
NA
NA
Associate Professor
Research Analyst/ Asst. Professor
Data Visualization Consultant
Senior Consultant
Design Director
User Researcher
d
Evaluator
Director of Technology
Editorial Director
Associate
Business Analytics Manager
NA
"Director of Grants, Research, Accountability, & Data"
Associate process manager
Professor
"Senior Planner, Spatial Analysis"
Program Coordinator
NA
"Research Fellow, Senior Lecturer"
Senior Scientist
Administrative Coordinator
PhD. Student
Data scientist
SEO Program Manager
Principal Consultant
Senior Product Designer
Data Visualization Analyst
Vice Director of Technological Development
Geospatial Services Director
NA
Consultant
Digital Strategist
Data Scientist
Data Strategist
Project leader medchem
NA
NA
Analyst
Data Scientist
Data visualisation designer
Enrollment Research Data Analyst
Instructor
Digital Analyst
Scientist
Business analysis
Research Assistant
Lead Specialist
Technician Researcher
Business Analyst
NA
Executive Director of Institutional Effectiveness
Information Graphics Designer
Researcher in data visualization
Senior Software Engineer
Research Software Engineer
Data Analyst
Auditor
CEO
Student
Designer and data visualiser
Data Scientist
Institutional Research Analyst
Freelance Developer
Senior Data Scientist
Data Analyst
Data Management Specialist
Researcher
Data Visualization Designer
Director of Analytics
Editorial developer
"Senior Director, CIO Data Insights"
Policy Analyst
Principal Consultant
Information design & data visualization librarian
NA
Junior data scientist
NA
NA
Product Manager
Analyst
Infographic Journalist
Senior Scientist
Business Intelligence Developer
Senior Data Analyst
Statistician
"founder, data scientist"
Head of Data and Insight
Lead Data Engineer
Project Evaluator
Project Assistant
Digital Strategist
NA
Marketing Lead
Medical Writer
graphic designer
Creative director
"Executive Director of Research, Assessment, and Accountability"
Student
Software Developer
Consultant
NA
Research Officer
Data Scientist
Data Visualization Engineer
Global Design Director
Junior Marketing & Communication Executive
Assistant Provost for Institutional Research
NA
Senior Program & Data Specialist
Consultant
Senior Business Intelligence Analyst
NA
"Associate Director, Talent Analytics"
Lecturer
Director of Engineering and Innovation
Consultant
Business Intelligence Engineer
Product Designer
"Project Leader, Evaluation"
System Engineer
Senior Analyst
NA
Data Viz Specialist
Research & Evaluation Manager
BI & Analytics Consultant
NA
Senior Scientist
Statistician
NA
Digital Performance Analyst
Market research expert
Software Engineer
Data scientist
"Associate Monitoring Advisor, Malaria and WASH"
Freelance writer
Data Analyst
NA
Senior Data Analyst
Data Visualization Developer
Product Analyst
Director of Interactive Data Visualization
Project manager
Data scientist
Business intelligence Analyst
Business Data Analyst
Data analyst
Front End Developer
Director of Data Analysis
Designer
NA
Developer
Medical Specialist / Consultant
Business Analytics and Research Manager
Head of Bioinformatics
Data Visualization Analyst
Ascociate Product Designer
NA
Controller
Executive Director
NA
Data Visualization Analyst
Research Fellow
Managing Editor - Production
UI/UX designer & research associate
"The two titles I've held in the past year are: senior data visualization engineer, UX Developer"
Scientist
Principal
NA
NA
NA
Business Intelligence Developer
Lecturer
Procurement Analyst
Software Engineer and Data Visualisation Developer
Quantitative Research Associate
Data Journalist
Director of Economic Intelligence Unit
Assistant Professor
"Director, Data Science & Analytics"
Student
Senior Evaluator
Graduate Student
Visualization Consultant
Visual information specialist
Data visualization Engineer
Data Visualisation Consultant
NA
Editorial developer
VP
NA
NA
Data Visualization Developer // Design Technologist
NA
Civil Servant
Power Systems and Data Analytics Engineer
Data Visualization Developer
main specialist
Data Scientist
Interactive Project Manager
data journalist
NA
UX designer
Student
Director
Data Analytics Specialist
Data Editor
program director
Sport Data Scientist
Product Designer
Information designer
Data Analyst/Information Designer
Design Director
NA
Research Staff Member
Facilities Program Administrator
NA
Software Engineer
Manager Strategy and Engagement
Enterprise Business Intelligence Lead
NA
NA
Freelancer
Designer and professor
NA
Product Design / Front-end Development
NA
Professor
Information Designer
Distribution Strategy
Business Intelligence Analyst
Head of Data Insights
Data engineer
Analyst
Reading Intervention Coach
Program Manager
Principal Engineer
PhD Candidate
NA
Tableau Developer
Associate process manager
Senior Business Analyst
freelance dataviz designer
Data Analyst
Data Architect
NA
Data Visualization Engineer
Data Analyst
Data Analyst
Postdoctoral Fellow / Research Associate / Data Consultant
GIS Analyst
Health  Informatics Officer
Associate Data Analyst
Scientific Operations Systems Specialist
NA
Software Development Scientist / Research Software Engineer
Cloud Machine Learning Specialist
Consulting Data Analyst
Evaluation Consultant
Research Analyst
Trainee Consulting Analyst
Project Manager
Sr Data Analyst
Graphic Designer
Infographics and Data Visualization Specialist
Software Engineer
Visual content designer
Talent Operations & Strategy Senior Manager
UX/UI Designer
Student
Data Artist
Head of Advanced Data Visualization
Data Analyst
Environmental consultant
Manager Compliance Analytics
Analyst
Creative Dr. / Science visual communicator
HR Analytics Lead
Senior Consultant
User Experience Designer
Data visualization Lead
Business Intelligence Consultant
Data Journalist
Visual Data Architect
Data Science Intern
Head of Bioinformatics
Partner
Graduate teaching assistant
Student
Performance Analyst
Research Data Analyst
NA
Data visualization manager
Lead Data Analyst
Lead Graphic Designer
NA
Data Visualization Analyst
Developer
VP of Business Intelligence
Associate Principal
digital analyst
Senior Analyst
Researcher
Student
Data Analyst
NA
Director of Community Impact
NA
Managing Editor
Lead designer
Senior Information Design
Profesor ayudante doctor (Assistant Lecturer)
Analyst
Teacher
Senior Research Assistant
Web Developer and Student
Analyst
Product Manager
Evaluation consultant
Graphics editor
Data Visualization Designer
Principal data scientist
Unemployed
Graduate Researcher/PhD Candidate
"Sr Manager, Program Management"
Data Reporting Coordinator
Senior Consultant
Freelance (data)journalist
Business Intelligence Specialist
Principal Information Designer
Monitoring and Evaluation Manager
Consultant
Senior Analyst
NA
PhD Candidate
Senior Data Visualisation Journalist
Asst. Team Lead
Postdoctoral Research Fellow
Lead Solution Engineer
Innovation Consultant
Assoc professor
Data Scientist
Information and Communications Manager
NA
Artist Researcher
business intelligence analyst
Senior Analyst
Data Analyst
Research Associate
Data Analyst
Graphic Reporter
Design strategist
UI / UX Engineer
Data & Insights Manager
Data viz enthusiast
Senior Business Intelligence Systems Analyst
NA
Tableau Developer
Data Analyst
